iata,name,country,region,latitude,longitude,facility_type,init_capacity,security_level,in_charge
ISP,Long Island Mac Arthur Airport,US,US-NY,40.79520035,-73.10019684,medium_airport,785,20,False
ISQ,Schoolcraft County Airport,US,US-MI,45.97460175,-86.17179871,small_airport,0,10,False
ISW,Alexander Field South Wood County Airport,US,US-WI,44.3602981567,-89.83899688720001,small_airport,0,10,False
ITH,Ithaca Tompkins Regional Airport,US,US-NY,42.49100112915039,-76.4583969116211,medium_airport,172,20,False
AZA,Phoenix-Mesa-Gateway Airport,US,US-AZ,33.30780029,-111.6549988,medium_airport,606,20,True
IWD,Gogebic Iron County Airport,US,US-MI,46.527500152600005,-90.131401062,small_airport,0,10,False
ISS,Wiscasset Airport,US,US-ME,43.9613990784,-69.712600708,small_airport,0,10,False
IWS,West Houston Airport,US,US-TX,29.818199157699997,-95.67259979250001,small_airport,0,10,True
JCI,New Century Aircenter Airport,US,US-KS,38.8308982849,-94.890296936,small_airport,0,10,True
IYK,Inyokern Airport,US,US-CA,35.65879822,-117.8300018,small_airport,0,10,True
SQA,Santa Ynez Airport,US,US-CA,34.60680008,-120.0759964,small_airport,0,10,True
FRY,Eastern Slopes Regional Airport,US,US-ME,43.991100311299995,-70.9478988647,small_airport,0,10,False
JAC,Jackson Hole Airport,US,US-WY,43.6072998046875,-110.73799896240234,medium_airport,837,20,False
JAN,Jackson-Medgar Wiley Evers International Airport,US,US-MS,32.3111991882,-90.0758972168,large_airport,1417,30,True
JAS,Jasper County Airport-Bell Field,US,US-TX,30.88570023,-94.03489685,small_airport,0,10,True
JAX,Jacksonville International Airport,US,US-FL,30.49410057067871,-81.68789672851562,large_airport,5310,30,False
JBR,Jonesboro Municipal Airport,US,US-AR,35.83169937133789,-90.64640045166016,medium_airport,0,20,True
JCT,Kimble County Airport,US,US-TX,30.5112991333,-99.7634963989,medium_airport,0,20,True
JDN,Jordan Airport,US,US-MT,47.3288002014,-106.95300293,small_airport,0,10,False
JEF,Jefferson City Memorial Airport,US,US-MO,38.5912017822,-92.15609741210001,small_airport,0,10,True
JFK,John F Kennedy International Airport,US,US-NY,40.63980103,-73.77890015,large_airport,20530,30,False
JHW,Chautauqua County-Jamestown Airport,US,US-NY,42.15340042,-79.25800323,medium_airport,0,20,False
GUF,Jack Edwards Airport,US,US-AL,30.29050064,-87.67179871,small_airport,0,10,True
JLN,Joplin Regional Airport,US,US-MO,37.151798248291016,-94.49829864501953,large_airport,296,30,True
JMS,Jamestown Regional Airport,US,US-ND,46.92969894,-98.67819977,medium_airport,164,20,False
JOT,Joliet Regional Airport,US,US-IL,41.51779938,-88.17549896,small_airport,0,10,False
USA,Concord-Padgett Regional Airport,US,US-NC,35.387798,-80.709099,small_airport,184,10,False
JKV,Cherokee County Airport,US,US-TX,31.8693008423,-95.2173995972,small_airport,0,10,True
JST,John Murtha Johnstown Cambria County Airport,US,US-PA,40.31610107421875,-78.83390045166016,medium_airport,0,20,False
JVL,Southern Wisconsin Regional Airport,US,US-WI,42.620300293,-89.0416030884,small_airport,0,10,False
JXN,Jackson County Reynolds Field,US,US-MI,42.259799957300004,-84.45939636230001,medium_airport,0,20,False
KIC,Mesa Del Rey Airport,US,US-CA,36.2280006409,-121.122001648,small_airport,0,10,True
KLS,Southwest Washington Regional Airport,US,US-WA,46.11800003049999,-122.898002625,medium_airport,0,20,False
KKU,Ekuk Airport,US,US-AK,58.8111991882,-158.559005737,small_airport,0,10,False
DTH,Furnace Creek Airport,US,US-CA,36.463799,-116.880997,small_airport,0,10,True
BXS,Borrego Valley Airport,US,US-CA,33.2589988708,-116.320999146,small_airport,0,10,True
RBF,Big Bear City Airport,US,US-CA,34.2638015747,-116.856002808,small_airport,0,10,True
TRH,Trona Airport,US,US-CA,35.8125,-117.327003479,small_airport,0,10,True
LAA,Lamar Municipal Airport,US,US-CO,38.069698333699996,-102.68800354,small_airport,0,10,True
LAF,Purdue University Airport,US,US-IN,40.41230010986328,-86.93689727783203,medium_airport,0,20,False
LAL,Lakeland Linder International Airport,US,US-FL,27.988899,-82.018602,medium_airport,0,20,False
LAM,Los Alamos Airport,US,US-NM,35.8797988892,-106.268997192,small_airport,0,10,True
LAN,Capital City Airport,US,US-MI,42.77870178222656,-84.58740234375,medium_airport,544,20,False
LAR,Laramie Regional Airport,US,US-WY,41.31209945678711,-105.67500305175781,medium_airport,102,20,False
LAS,McCarran International Airport,US,US-NV,36.08010101,-115.1520004,large_airport,27750,30,True
LAW,Lawton Fort Sill Regional Airport,US,US-OK,34.5676994324,-98.4166030884,medium_airport,230,20,True
LAX,Los Angeles International Airport,US,US-CA,33.94250107,-118.4079971,large_airport,35551,30,True
LBB,Lubbock Preston Smith International Airport,US,US-TX,33.663601,-101.822998,large_airport,1224,30,True
LBE,Arnold Palmer Regional Airport,US,US-PA,40.27590179,-79.40480042,medium_airport,164,20,False
LBF,North Platte Regional Airport Lee Bird Field,US,US-NE,41.12620163,-100.6839981,medium_airport,102,20,False
LBL,Liberal Mid-America Regional Airport,US,US-KS,37.0442009,-100.9599991,medium_airport,103,20,True
LBT,Lumberton Regional Airport,US,US-NC,34.6099014282,-79.05940246579999,medium_airport,0,20,False
LJN,Texas Gulf Coast Regional Airport,US,US-TX,29.1086006165,-95.462097168,medium_airport,0,20,True
LCH,Lake Charles Regional Airport,US,US-LA,30.126100540161133,-93.22329711914062,medium_airport,349,20,True
LCI,Laconia Municipal Airport,US,US-NH,43.5727005005,-71.4188995361,small_airport,0,10,False
LCK,Rickenbacker International Airport,US,US-OH,39.813801,-82.927803,large_airport,110,30,False
LCQ,Lake City Gateway Airport,US,US-FL,30.1819992065,-82.57689666750001,small_airport,0,10,False
LDJ,Linden Airport,US,US-NJ,40.617401123,-74.2445983887,small_airport,0,10,False
LDM,Mason County Airport,US,US-MI,43.96250153,-86.40789795,small_airport,0,10,False
LEB,Lebanon Municipal Airport,US,US-NH,43.626098632799994,-72.30419921880001,medium_airport,0,20,False
LEE,Leesburg International Airport,US,US-FL,28.82309914,-81.80870056,medium_airport,0,20,False
LEM,Lemmon Municipal Airport,US,US-SD,45.9187011719,-102.106002808,small_airport,0,10,False
LEW,Auburn Lewiston Municipal Airport,US,US-ME,44.048500061,-70.2835006714,small_airport,0,10,False
LEX,Blue Grass Airport,US,US-KY,38.0364990234375,-84.60590362548828,large_airport,1404,30,False
LFI,Langley Air Force Base,US,US-VA,37.082901001,-76.360496521,large_airport,0,30,False
LFK,Angelina County Airport,US,US-TX,31.2339992523,-94.75,medium_airport,0,20,True
LFT,Lafayette Regional Airport,US,US-LA,30.20529938,-91.98760223,large_airport,883,30,True
LGA,La Guardia Airport,US,US-NY,40.77719879,-73.87259674,large_airport,28164,30,False
LGB,Long Beach /Daugherty Field/ Airport,US,US-CA,33.81769943,-118.1520004,medium_airport,2708,20,True
LGC,LaGrange Callaway Airport,US,US-GA,33.0089,-85.072601,small_airport,0,10,True
LGD,La Grande/Union County Airport,US,US-OR,45.2901992798,-118.007003784,small_airport,0,10,False
LGF,Laguna Army Airfield,US,US-AZ,32.86000061,-114.3970032,small_airport,0,10,True
LGU,Logan-Cache Airport,US,US-UT,41.7911987305,-111.851997375,medium_airport,0,20,False
LHV,William T. Piper Memorial Airport,US,US-PA,41.13560104,-77.42230225,small_airport,0,10,False
LIY,Wright AAF (Fort Stewart)/Midcoast Regional Airport,US,US-GA,31.889099,-81.562303,small_airport,0,10,False
LFN,Triangle North Executive Airport,US,US-NC,36.0233,-78.330299,small_airport,0,10,False
LIC,Limon Municipal Airport,US,US-CO,39.274799346900004,-103.666000366,small_airport,0,10,True
LIT,Bill & Hillary Clinton National Airport/Adams Field,US,US-AR,34.729400634799994,-92.2242965698,large_airport,2392,30,True
LKP,Lake Placid Airport,US,US-NY,44.2644996643,-73.96189880370001,small_airport,0,10,False
LOW,Louisa County Airport/Freeman Field,US,US-VA,38.00979996,-77.9701004,small_airport,0,10,False
LKV,Lake County Airport,US,US-OR,42.161098480199996,-120.399002075,small_airport,0,10,False
CHL,Challis Airport,US,US-ID,44.522999,-114.218002,small_airport,0,10,False
LMS,Louisville Winston County Airport,US,US-MS,33.1461982727,-89.0625,small_airport,0,10,True
LMT,Crater Lake-Klamath Regional Airport,US,US-OR,42.156101,-121.733002,medium_airport,0,20,False
LNA,Palm Beach County Park Airport,US,US-FL,26.59300041,-80.08509827,small_airport,0,10,False
LND,Hunt Field,US,US-WY,42.8152008057,-108.730003357,medium_airport,0,20,False
LNK,Lincoln Airport,US,US-NE,40.85100173950195,-96.75920104980469,medium_airport,413,20,False
LNN,Willoughby Lost Nation Municipal Airport,US,US-OH,41.683998107899995,-81.3897018433,small_airport,0,10,False
LNP,Lonesome Pine Airport,US,US-VA,36.9874992371,-82.5299987793,small_airport,0,10,False
LNR,Tri-County Regional Airport,US,US-WI,43.2117004395,-90.181602478,small_airport,0,10,False
LNS,Lancaster Airport,US,US-PA,40.121700286865234,-76.29609680175781,medium_airport,0,20,False
LOL,Derby Field,US,US-NV,40.0663986206,-118.565002441,medium_airport,0,20,False
BBX,Wings Field,US,US-PA,40.1375007629,-75.2650985718,small_airport,0,10,False
LOT,Lewis University Airport,US,US-IL,41.6072998,-88.09619904,small_airport,0,10,False
LOU,Bowman Field,US,US-KY,38.2280006409,-85.6636962891,medium_airport,0,20,True
LOZ,London-Corbin Airport/Magee Field,US,US-KY,37.0821990967,-84.08489990230001,medium_airport,0,20,False
LPC,Lompoc Airport,US,US-CA,34.665599823,-120.468002319,small_airport,0,10,True
LQK,Pickens County Airport,US,US-SC,34.8100013733,-82.70290374759999,small_airport,0,10,False
LRD,Laredo International Airport,US,US-TX,27.543800354003906,-99.46160125732422,medium_airport,452,20,True
LRF,Little Rock Air Force Base,US,US-AR,34.916900634799994,-92.14969635010002,medium_airport,0,20,True
LRJ,Le Mars Municipal Airport,US,US-IA,42.77799988,-96.1937027,small_airport,0,10,False
LRU,Las Cruces International Airport,US,US-NM,32.289398193359375,-106.9219970703125,medium_airport,0,20,True
LSB,Lordsburg Municipal Airport,US,US-NM,32.3334999084,-108.692001343,small_airport,0,10,True
LSE,La Crosse Municipal Airport,US,US-WI,43.879002,-91.256699,medium_airport,360,20,False
LSF,Lawson Army Air Field (Fort Benning),US,US-GA,32.337299346900004,-84.9913024902,medium_airport,0,20,False
LSK,Lusk Municipal Airport,US,US-WY,42.753799438499996,-104.404998779,small_airport,0,10,False
LSN,Los Banos Municipal Airport,US,US-CA,37.06290054,-120.8690033,small_airport,0,10,True
LSV,Nellis Air Force Base,US,US-NV,36.2361984253,-115.033996582,medium_airport,0,20,True
LTS,Altus Air Force Base,US,US-OK,34.667098999,-99.2667007446,large_airport,0,30,True
LUF,Luke Air Force Base,US,US-AZ,33.534999847399995,-112.383003235,large_airport,0,30,True
LUK,Cincinnati Municipal Airport Lunken Field,US,US-OH,39.10329819,-84.41860199,medium_airport,0,20,False
LUL,Hesler Noble Field,US,US-MS,31.672599792499998,-89.172203064,small_airport,0,10,True
LVK,Livermore Municipal Airport,US,US-CA,37.6934013367,-121.819999695,small_airport,0,10,True
LVL,Lawrenceville Brunswick Municipal Airport,US,US-VA,36.7728004456,-77.79429626459999,small_airport,0,10,False
LVM,Mission Field,US,US-MT,45.6994018555,-110.447998047,medium_airport,0,20,False
LVS,Las Vegas Municipal Airport,US,US-NM,35.6542015076,-105.141998291,medium_airport,0,20,True
LWB,Greenbrier Valley Airport,US,US-WV,37.8582992554,-80.3994979858,medium_airport,138,20,False
LWC,Lawrence Municipal Airport,US,US-KS,39.01119995,-95.21659851,small_airport,0,10,True
LWL,Wells Municipal Airport/Harriet Field,US,US-NV,41.117099762,-114.92199707,small_airport,0,10,False
LWM,Lawrence Municipal Airport,US,US-MA,42.717201232899995,-71.1233978271,medium_airport,0,20,False
LWS,Lewiston Nez Perce County Airport,US,US-ID,46.3745002746582,-117.01499938964844,medium_airport,180,20,False
LWT,Lewistown Municipal Airport,US,US-MT,47.04930114746094,-109.46700286865234,medium_airport,0,20,False
LWV,Lawrenceville Vincennes International Airport,US,US-IL,38.7643013,-87.6054992676,small_airport,0,10,True
LXN,Jim Kelly Field,US,US-NE,40.791000366199995,-99.7772979736,small_airport,0,10,False
LXV,Lake County Airport,US,US-CO,39.220298767100005,-106.317001343,small_airport,0,10,True
LYH,Lynchburg Regional Preston Glenn Field,US,US-VA,37.326698303222656,-79.20040130615234,medium_airport,171,20,False
LYO,Lyons-Rice County Municipal Airport,US,US-KS,38.34280014,-98.22689819,small_airport,0,10,True
LZU,Gwinnett County Briscoe Field,US,US-GA,33.97809982,-83.96240234,small_airport,0,10,False
PCU,Poplarville Pearl River County Airport,US,US-MS,30.785999298096,-89.504501342773,small_airport,0,10,True
MLK,Malta Airport,US,US-MT,48.366901397700005,-107.918998718,small_airport,0,10,False
MAC,Macon Downtown Airport,US,US-GA,32.82210159,-83.56199646,small_airport,0,10,False
MAE,Madera Municipal Airport,US,US-CA,36.9886016846,-120.111999512,small_airport,0,10,True
MAF,Midland International Airport,US,US-TX,31.9424991607666,-102.2020034790039,medium_airport,1696,20,True
MAW,Malden Regional Airport,US,US-MO,36.6006012,-89.99220276,small_airport,0,10,True
MBG,Mobridge Municipal Airport,US,US-SD,45.54650116,-100.4079971,medium_airport,0,20,False
MBL,Manistee Co Blacker Airport,US,US-MI,44.2723999,-86.24690247,small_airport,0,10,False
DXE,Bruce Campbell Field,US,US-MS,32.438702,-90.103104,small_airport,0,10,True
MBS,MBS International Airport,US,US-MI,43.532901763916016,-84.07959747314453,large_airport,372,30,False
MBY,Omar N Bradley Airport,US,US-MO,39.463901519800004,-92.4270019531,small_airport,0,10,True
MCB,Mc Comb/Pike County Airport/John E Lewis Field,US,US-MS,31.17849922,-90.47190094,medium_airport,0,20,True
MCC,Mc Clellan Airfield,US,US-CA,38.66759872,-121.401001,medium_airport,0,20,True
MCD,Mackinac Island Airport,US,US-MI,45.86489868,-84.63729858,small_airport,0,10,False
MCE,Merced Regional Macready Field,US,US-CA,37.28469849,-120.5139999,medium_airport,0,20,True
MCF,Mac Dill Air Force Base,US,US-FL,27.84930038,-82.52120209,large_airport,0,30,False
MCI,Kansas City International Airport,US,US-MO,39.2976,-94.713898,large_airport,9126,30,True
MCK,Mc Cook Ben Nelson Regional Airport,US,US-NE,40.20629883,-100.5920029,medium_airport,0,20,False
MCN,Middle Georgia Regional Airport,US,US-GA,32.69279861450195,-83.64920043945312,medium_airport,0,20,False
MCO,Orlando International Airport,US,US-FL,28.429399490356445,-81.30899810791016,large_airport,20310,30,False
MCW,Mason City Municipal Airport,US,US-IA,43.157798767100005,-93.3312988281,medium_airport,0,20,False
MDD,Midland Airpark,US,US-TX,32.0364990234,-102.100997925,small_airport,0,10,True
MDH,Southern Illinois Airport,US,US-IL,37.778099060058594,-89.25199890136719,medium_airport,0,20,True
XMD,Madison Municipal Airport,US,US-SD,44.01599884,-97.08589935,small_airport,0,10,False
MDT,Harrisburg International Airport,US,US-PA,40.1935005188,-76.7633972168,medium_airport,1036,20,False
MDW,Chicago Midway International Airport,US,US-IL,41.785999,-87.752403,large_airport,13999,30,False
MDF,Taylor County Airport,US,US-WI,45.10100174,-90.30329895,small_airport,0,10,False
MXE,Laurinburg Maxton Airport,US,US-NC,34.791901,-79.365799,small_airport,0,10,False
MEI,Key Field,US,US-MS,32.33259963989258,-88.75189971923828,medium_airport,127,20,True
MEM,Memphis International Airport,US,US-TN,35.04240036010742,-89.97669982910156,large_airport,4165,30,True
MER,Castle Airport,US,US-CA,37.38050079,-120.5680008,medium_airport,0,20,True
MEV,Minden-Tahoe Airport,US,US-NV,39.00030136,-119.7509995,small_airport,0,10,True
MFD,Mansfield Lahm Regional Airport,US,US-OH,40.82139968869999,-82.5166015625,medium_airport,0,20,False
MFE,Mc Allen Miller International Airport,US,US-TX,26.17580032,-98.23860168,medium_airport,936,20,True
MFI,Marshfield Municipal Airport,US,US-WI,44.6369018555,-90.18930053710001,small_airport,0,10,False
MFR,Rogue Valley International Medford Airport,US,US-OR,42.37419891357422,-122.87300109863281,medium_airport,788,20,False
MFV,Accomack County Airport,US,US-VA,37.646900177,-75.761100769,small_airport,0,10,False
MGC,Michigan City Municipal Airport,US,US-IN,41.703300476100004,-86.8211975098,small_airport,0,10,False
MGE,Dobbins Air Reserve Base,US,US-GA,33.91540146,-84.51629639,large_airport,0,30,False
MGJ,Orange County Airport,US,US-NY,41.50999832,-74.26460266,small_airport,0,10,False
MGM,Montgomery Regional (Dannelly Field) Airport,US,US-AL,32.30059814,-86.39399719,large_airport,604,30,True
MGR,Moultrie Municipal Airport,US,US-GA,31.084899902300002,-83.8032989502,small_airport,0,10,False
MGW,Morgantown Municipal Walter L. Bill Hart Field,US,US-WV,39.64289856,-79.91629791,medium_airport,0,20,False
MGY,Dayton-Wright Brothers Airport,US,US-OH,39.5890007019,-84.224899292,small_airport,0,10,False
MHE,Mitchell Municipal Airport,US,US-SD,43.774799346900004,-98.03859710690001,small_airport,0,10,False
MHK,Manhattan Regional Airport,US,US-KS,39.14099884033203,-96.6707992553711,medium_airport,346,20,True
MHL,Marshall Memorial Municipal Airport,US,US-MO,39.0957984924,-93.20290374759999,small_airport,0,10,True
MHR,Sacramento Mather Airport,US,US-CA,38.55390167,-121.2979965,medium_airport,0,20,True
MHT,Manchester-Boston Regional Airport,US,US-NH,42.932598,-71.435699,large_airport,1279,30,False
MHV,Mojave Airport,US,US-CA,35.05939865,-118.1520004,small_airport,0,10,True
MIA,Miami International Airport,US,US-FL,25.79319953918457,-80.29060363769531,large_airport,13721,30,False
MIB,Minot Air Force Base,US,US-ND,48.4156,-101.358002,medium_airport,0,20,False
MIE,Delaware County Johnson Field,US,US-IN,40.2422981262207,-85.3958969116211,medium_airport,0,20,False
MIT,Shafter Airport - Minter Field,US,US-CA,35.507401,-119.192002,small_airport,0,10,True
MIV,Millville Municipal Airport,US,US-NJ,39.367802,-75.072197,medium_airport,0,20,False
MJX,Ocean County Airport,US,US-NJ,39.92750168,-74.29239655,small_airport,0,10,False
MKC,Charles B. Wheeler Downtown Airport,US,US-MO,39.123199462890625,-94.5927963256836,medium_airport,0,20,True
MKE,General Mitchell International Airport,US,US-WI,42.947200775146484,-87.89659881591797,large_airport,5013,30,False
MKG,Muskegon County Airport,US,US-MI,43.16949844,-86.23819733,small_airport,120,10,False
MKL,McKellar-Sipes Regional Airport,US,US-TN,35.599899,-88.915604,medium_airport,0,20,True
MRK,Marco Island Executive Airport,US,US-FL,25.995001,-81.672501,small_airport,0,10,False
MLB,Melbourne International Airport,US,US-FL,28.102800369262695,-80.64530181884766,medium_airport,396,20,False
MLC,Mc Alester Regional Airport,US,US-OK,34.882401,-95.783501,medium_airport,0,20,True
MLI,Quad City International Airport,US,US-IL,41.44850158691406,-90.50749969482422,large_airport,748,30,False
MLS,Frank Wiley Field,US,US-MT,46.428001403808594,-105.88600158691406,medium_airport,0,20,False
MLU,Monroe Regional Airport,US,US-LA,32.51089859008789,-92.0376968383789,large_airport,486,30,True
MMH,Mammoth Yosemite Airport,US,US-CA,37.62409973,-118.8379974,small_airport,60,10,True
MMI,McMinn County Airport,US,US-TN,35.39730072,-84.56259918,small_airport,0,10,False
MML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,US,US-MN,44.45050049,-95.82189941,small_airport,0,10,False
MMS,Selfs Airport,US,US-MS,34.2314987183,-90.28959655759999,small_airport,0,10,True
MMT,Mc Entire Joint National Guard Base,US,US-SC,33.92079926,-80.80130005,medium_airport,0,20,False
MMU,Morristown Municipal Airport,US,US-NJ,40.799400329589844,-74.41490173339844,medium_airport,0,20,False
MNM,Menominee Regional Airport,US,US-MI,45.126701,-87.638397,small_airport,0,10,False
MNN,Marion Municipal Airport,US,US-OH,40.6161994934,-83.06349945070001,small_airport,0,10,False
MOB,Mobile Regional Airport,US,US-AL,30.691200256348,-88.242797851562,large_airport,909,30,True
MOD,Modesto City Co-Harry Sham Field,US,US-CA,37.62580109,-120.9540024,medium_airport,0,20,True
MOT,Minot International Airport,US,US-ND,48.2593994140625,-101.27999877929688,medium_airport,298,20,False
RMY,Mariposa Yosemite Airport,US,US-CA,37.5108985901,-120.040000916,small_airport,0,10,True
MPJ,Petit Jean Park Airport,US,US-AR,35.138901,-92.909202,small_airport,0,10,True
MPO,Pocono Mountains Municipal Airport,US,US-PA,41.137503,-75.378897,small_airport,0,10,False
MPV,Edward F Knapp State Airport,US,US-VT,44.20349884,-72.56230164,medium_airport,0,20,False
MPZ,Mount Pleasant Municipal Airport,US,US-IA,40.94660187,-91.51110077,small_airport,0,10,False
MQB,Macomb Municipal Airport,US,US-IL,40.520099639899996,-90.65239715579999,small_airport,0,10,False
MEO,Dare County Regional Airport,US,US-NC,35.91899872,-75.69550323,small_airport,0,10,False
CTH,Chester County G O Carlson Airport,US,US-PA,39.97900009,-75.8655014,small_airport,0,10,False
MQY,Smyrna Airport,US,US-TN,36.0089988708,-86.5201034546,medium_airport,0,20,True
MRB,Eastern WV Regional Airport/Shepherd Field,US,US-WV,39.40190125,-77.98459625,medium_airport,0,20,False
MRC,Maury County Airport,US,US-TN,35.5541000366,-87.17890167239999,small_airport,0,10,True
MRF,Marfa Municipal Airport,US,US-TX,30.371099,-104.017997,small_airport,0,10,True
MRN,Foothills Regional Airport,US,US-NC,35.820202,-81.611397,small_airport,0,10,False
MRY,Monterey Peninsula Airport,US,US-CA,36.58700180053711,-121.84300231933594,medium_airport,715,20,True
MSL,Northwest Alabama Regional Airport,US,US-AL,34.74530029,-87.61019897,medium_airport,0,20,True
MSN,Dane County Regional Truax Field,US,US-WI,43.13990020751953,-89.3375015258789,large_airport,2364,30,False
MSO,Missoula International Airport,US,US-MT,46.91630173,-114.0910034,medium_airport,612,20,False
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,US,US-MN,44.882,-93.221802,large_airport,26624,30,False
MSS,Massena International Richards Field,US,US-NY,44.93579864501953,-74.84559631347656,medium_airport,0,20,False
MSV,Sullivan County International Airport,US,US-NY,41.701596,-74.794997,small_airport,0,10,False
MSY,Louis Armstrong New Orleans International Airport,US,US-LA,29.99340057373047,-90.25800323486328,large_airport,9272,30,True
MTC,Selfridge Air National Guard Base Airport,US,US-MI,42.613463,-82.836919,medium_airport,0,20,False
MTH,The Florida Keys Marathon Airport,US,US-FL,24.726101,-81.051399,medium_airport,0,20,False
MTJ,Montrose Regional Airport,US,US-CO,38.509799957300004,-107.893997192,medium_airport,139,20,True
MTN,Martin State Airport,US,US-MD,39.325699,-76.413803,medium_airport,0,20,False
MTO,Coles County Memorial Airport,US,US-IL,39.477901,-88.279198,small_airport,0,10,True
MTP,Montauk Airport,US,US-NY,41.0765,-71.920797,small_airport,0,10,False
MTW,Manitowoc County Airport,US,US-WI,44.128799,-87.680602,small_airport,0,10,False
MUI,Muir Army Air Field (Fort Indiantown Gap) Airport,US,US-PA,40.434799,-76.569397,medium_airport,0,20,False
MUO,Mountain Home Air Force Base,US,US-ID,43.043598,-115.872002,large_airport,0,30,False
MUT,Muscatine Municipal Airport,US,US-IA,41.367803,-91.148201,small_airport,0,10,False
MVC,Monroe County Aeroplex Airport,US,US-AL,31.458,-87.350996,small_airport,0,10,True
MVE,Montevideo Chippewa County Airport,US,US-MN,44.969101,-95.710297,small_airport,0,10,False
MVL,Morrisville Stowe State Airport,US,US-VT,44.53459930419999,-72.6139984131,small_airport,0,10,False
MVY,Martha's Vineyard Airport,US,US-MA,41.3931007385,-70.6143035889,small_airport,124,10,False
MWA,Williamson County Regional Airport,US,US-IL,37.75500107,-89.01110077,small_airport,0,10,True
MWC,Lawrence J Timmerman Airport,US,US-WI,43.110401,-88.034401,small_airport,0,10,False
MWH,Grant County International Airport,US,US-WA,47.20769882,-119.3199997,medium_airport,0,20,False
MWL,Mineral Wells Airport,US,US-TX,32.7816009521,-98.0602035522,small_airport,0,10,True
MWO,Middletown Regional Airport,US,US-OH,39.530998,-84.395302,small_airport,0,10,False
MXA,Manila Municipal Airport,US,US-AR,35.894402,-90.154602,small_airport,0,10,True
MXF,Maxwell Air Force Base,US,US-AL,32.3829,-86.365799,medium_airport,0,20,True
MYF,Montgomery-Gibbs Executive Airport,US,US-CA,32.8157,-117.139999,small_airport,0,10,True
MYL,McCall Municipal Airport,US,US-ID,44.88970184,-116.1009979,medium_airport,0,20,False
MYR,Myrtle Beach International Airport,US,US-SC,33.6796989441,-78.9282989502,medium_airport,2005,20,False
MYV,Yuba County Airport,US,US-CA,39.09780121,-121.5699997,medium_airport,0,20,True
MZJ,Pinal Airpark,US,US-AZ,32.5106010437,-111.32800293,small_airport,0,10,True
MZZ,Marion Municipal Airport,US,US-IN,40.4898986816,-85.6797027588,small_airport,0,10,False
CTX,Cortland County Chase Field,US,US-NY,42.59260178,-76.21489716,small_airport,0,10,False
SXY,Sidney Municipal Airport,US,US-NY,42.302600860596,-75.416000366211,small_airport,0,10,False
ESP,Stroudsburg Pocono Airport,US,US-PA,41.0358009338,-75.1605987549,small_airport,0,10,False
NBG,New Orleans NAS JRB/Alvin Callender Field,US,US-LA,29.82530022,-90.03500366,medium_airport,0,20,True
NHX,Naval Outlying Field Barin,US,US-AL,30.389099121100003,-87.63529968259999,small_airport,0,10,True
DGN,Dahlgren Naval Surface Warfare Center Airport,US,US-VA,38.33250046,-77.03720093,small_airport,0,10,False
NEL,Lakehurst Maxfield Field Airport,US,US-NJ,40.03329849,-74.353302,medium_airport,0,20,False
NEN,Whitehouse Naval Outlying Field,US,US-FL,30.353900909424,-81.87190246582,small_airport,0,10,False
NEW,Lakefront Airport,US,US-LA,30.042400360107,-90.028297424316,medium_airport,0,20,True
NFL,Fallon Naval Air Station,US,US-NV,39.41659927,-118.7009964,medium_airport,0,20,True
FWH,NAS Fort Worth JRB/Carswell Field,US,US-TX,32.76919937,-97.4414978,medium_airport,0,20,True
NGU,Norfolk Naval Station (Chambers Field),US,US-VA,36.937599,-76.289299,medium_airport,0,20,False
NHK,Patuxent River Naval Air Station (Trapnell Field),US,US-MD,38.285999,-76.411797,medium_airport,0,20,False
NHZ,Brunswick Executive Airport,US,US-ME,43.89220047,-69.93859863,medium_airport,0,20,False
NIP,Jacksonville Naval Air Station (Towers Field),US,US-FL,30.2358,-81.680603,medium_airport,0,20,False
NJK,El Centro NAF Airport (Vraciu Field),US,US-CA,32.829201,-115.671996,medium_airport,0,20,True
NKX,Miramar Marine Corps Air Station - Mitscher Field,US,US-CA,32.86840057,-117.1429977,medium_airport,0,20,True
NLC,Lemoore Naval Air Station (Reeves Field) Airport,US,US-CA,36.33300018,-119.9520035,medium_airport,0,20,True
NPA,Pensacola Naval Air Station/Forrest Sherman Field,US,US-FL,30.35269928,-87.31860352,medium_airport,0,20,True
NQA,Millington-Memphis Airport,US,US-TN,35.356701,-89.8703,medium_airport,0,20,True
NQI,Kingsville Naval Air Station,US,US-TX,27.5072002411,-97.8097000122,medium_airport,0,20,True
NQX,Naval Air Station Key West/Boca Chica Field,US,US-FL,24.57579994,-81.68890381,medium_airport,0,20,False
NRB,Naval Station Mayport (Admiral David L. Mcdonald Field),US,US-FL,30.39109993,-81.42469788,medium_airport,0,20,False
NRS,Naval Outlying Field Imperial Beach (Ream Field),US,US-CA,32.56669998,-117.1169968,small_airport,0,10,True
NSE,Whiting Field Naval Air Station - North,US,US-FL,30.7241993,-87.02189636,medium_airport,0,20,True
NTD,Point Mugu Naval Air Station (Naval Base Ventura Co),US,US-CA,34.120300293,-119.121002197,medium_airport,0,20,True
NTU,Oceana Naval Air Station,US,US-VA,36.820702,-76.033501,medium_airport,0,20,False
NUQ,Moffett Federal Airfield,US,US-CA,37.4161,-122.049004,medium_airport,0,20,True
